order_id,product_id,customer_id,quantity,unit_price,total_amount,order_date,payment_method,warehouse_id,priority
ORD-01305,Echo Dot 5th Gen,CUST-0234,147,28.63,4208.61,2025-10-12,Cash on Delivery,WH-INTL-02,Critical
ORD-01306,AMD Ryzen 9 7950X,CUST-0109,173,263.76,45630.48,2025-11-24,Credit Card,WH-CENTRAL-02,Low
ORD-01307,NVIDIA RTX 4090,CUST-0192,43,56.36,2423.48,2024-08-31,Cash on Delivery,WH-SOUTH-01,High
ORD-01308,Apple iPhone 15,CUST-0016,200,49.54,9908.0,2025-01-06,Wire Transfer,WH-CENTRAL-02,Low
ORD-01309,Samsung Galaxy S24,CUST-0269,112,222.86,24960.32,2025-02-09,Net 30,WH-EAST-01,Critical
ORD-01310,Elgato Stream Deck,CUST-0254,118,119.35,14083.3,2025-10-23,Net 30,WH-NORTH-01,Low
ORD-01311,Razer DeathAdder V3,CUST-0220,146,292.73,42738.58,2024-10-31,Wire Transfer,WH-WEST-01,High
ORD-01312,NZXT Kraken Elite,CUST-0119,23,446.38,10266.74,2025-09-22,Cash on Delivery,WH-CENTRAL-02,Medium
ORD-01313,Keychron Q1 Pro,CUST-0087,38,429.69,16328.22,2024-11-13,Wire Transfer,WH-EAST-02,High
ORD-01314,GoPro HERO12 Black,CUST-0227,145,382.09,55403.05,2024-12-26,Purchase Order,WH-WEST-02,Critical
ORD-01315,Echo Dot 5th Gen,CUST-0173,153,305.82,46790.46,2024-08-21,Cash on Delivery,WH-CENTRAL-01,Low
ORD-01316,Google Pixel 8 Pro,CUST-0147,143,285.81,40870.83,2024-07-24,Net 30,WH-CENTRAL-02,Critical
ORD-01317,Kindle Paperwhite,CUST-0241,168,190.32,31973.76,2025-11-09,Credit Card,WH-INTL-01,Critical
ORD-01318,Asus ROG Zephyrus G14,CUST-0047,9,36.25,326.25,2024-08-10,Credit Card,WH-WEST-01,Critical
ORD-01319,GoPro HERO12 Black,CUST-0086,98,339.03,33224.94,2024-07-27,Purchase Order,WH-SOUTH-01,Critical
ORD-01320,DJI Mini 4 Pro,CUST-0088,185,355.19,65710.15,2024-07-28,Wire Transfer,WH-CENTRAL-01,Critical
ORD-01321,Kindle Paperwhite,CUST-0219,145,114.78,16643.1,2024-10-01,Net 30,WH-EAST-01,Low
ORD-01322,NZXT Kraken Elite,CUST-0155,32,26.36,843.52,2025-08-17,Cash on Delivery,WH-INTL-01,Critical
ORD-01323,NZXT Kraken Elite,CUST-0227,185,485.39,89797.15,2025-02-09,Wire Transfer,WH-WEST-01,Critical
ORD-01324,Sony WH-1000XM5,CUST-0286,78,462.75,36094.5,2024-11-12,Cash on Delivery,WH-WEST-02,Critical
ORD-01325,Samsung 990 PRO NVMe,CUST-0144,92,310.88,28600.96,2025-06-10,Credit Card,WH-NORTH-01,Critical
ORD-01326,Echo Dot 5th Gen,CUST-0102,158,338.74,53520.92,2024-02-29,Net 30,WH-EAST-02,Critical
ORD-01327,Apple iPhone 15,CUST-0188,198,356.56,70598.88,2024-10-26,Cash on Delivery,WH-EAST-02,Low
ORD-01328,Logitech MX Master 3S,CUST-0127,90,378.1,34029.0,2024-10-19,Purchase Order,WH-SOUTH-01,Critical
ORD-01329,Corsair RM850x PSU,CUST-0110,77,134.92,10388.84,2025-08-11,Wire Transfer,WH-INTL-01,Critical
ORD-01330,Dell XPS 15,CUST-0167,15,374.66,5619.9,2025-07-16,Wire Transfer,WH-INTL-01,Low
ORD-01331,iPad Pro 12.9,CUST-0045,85,200.61,17051.85,2025-11-06,Cash on Delivery,WH-WEST-02,Critical
ORD-01332,Sony WH-1000XM5,CUST-0047,78,372.67,29068.26,2025-07-09,Cash on Delivery,WH-INTL-01,Medium
ORD-01333,Samsung Odyssey G9,CUST-0182,71,130.3,9251.3,2025-03-31,Credit Card,WH-INTL-02,Critical
ORD-01334,NVIDIA RTX 4090,CUST-0021,82,313.3,25690.6,2025-06-04,Net 30,WH-WEST-01,High
ORD-01335,NVIDIA RTX 4090,CUST-0293,39,127.47,4971.33,2024-02-29,Cash on Delivery,WH-SOUTH-01,High
ORD-01336,DJI Mini 4 Pro,CUST-0136,156,476.63,74354.28,2025-02-06,Wire Transfer,WH-CENTRAL-01,Medium
ORD-01337,Echo Dot 5th Gen,CUST-0169,65,268.91,17479.15,2025-01-01,Wire Transfer,WH-EAST-02,Medium
ORD-01338,Secretlab Titan EVO,CUST-0121,176,184.28,32433.28,2024-04-14,Cash on Delivery,WH-NORTH-01,Low
ORD-01339,AMD Ryzen 9 7950X,CUST-0170,134,277.49,37183.66,2024-01-06,Purchase Order,WH-SOUTH-01,High
ORD-01340,Elgato Stream Deck,CUST-0031,110,10.34,1137.4,2025-01-25,Wire Transfer,WH-NORTH-01,Critical
ORD-01341,Sony PlayStation 5,CUST-0299,113,145.34,16423.42,2024-09-22,Credit Card,WH-EAST-02,Critical
ORD-01342,Dell XPS 15,CUST-0174,48,96.94,4653.12,2024-03-24,Credit Card,WH-WEST-02,Critical
ORD-01343,Razer DeathAdder V3,CUST-0210,81,489.73,39668.13,2025-12-16,Cash on Delivery,WH-EAST-02,Low
ORD-01344,NVIDIA RTX 4090,CUST-0114,78,70.09,5467.02,2024-02-13,Wire Transfer,WH-WEST-02,High
ORD-01345,Apple Watch Series 9,CUST-0206,140,213.83,29936.2,2024-05-14,Credit Card,WH-EAST-02,Medium
ORD-01346,NZXT Kraken Elite,CUST-0014,81,164.67,13338.27,2025-06-11,Wire Transfer,WH-INTL-02,High
ORD-01347,NZXT Kraken Elite,CUST-0055,50,397.01,19850.5,2025-05-08,Credit Card,WH-EAST-02,Medium
ORD-01348,Xbox Series X,CUST-0278,91,429.51,39085.41,2024-10-28,Credit Card,WH-CENTRAL-02,Low
ORD-01349,Dell XPS 15,CUST-0047,192,458.02,87939.84,2025-01-29,Cash on Delivery,WH-CENTRAL-01,Low
ORD-01350,Asus ROG Zephyrus G14,CUST-0192,103,316.48,32597.44,2024-07-13,Credit Card,WH-CENTRAL-02,High
ORD-01351,Logitech MX Master 3S,CUST-0114,148,56.5,8362.0,2024-05-03,Cash on Delivery,WH-SOUTH-01,Critical
ORD-01352,Apple iPhone 15,CUST-0253,129,222.22,28666.38,2024-03-24,Credit Card,WH-NORTH-01,Low
ORD-01353,Echo Dot 5th Gen,CUST-0076,3,324.59,973.77,2025-07-03,Cash on Delivery,WH-WEST-02,Medium
ORD-01354,MacBook Pro 14,CUST-0188,184,477.57,87872.88,2025-07-25,Credit Card,WH-NORTH-01,Low
ORD-01355,Bose QuietComfort Ultra,CUST-0113,109,51.03,5562.27,2025-09-06,Wire Transfer,WH-WEST-01,Low
ORD-01356,DJI Mini 4 Pro,CUST-0070,72,292.48,21058.56,2024-07-18,Credit Card,WH-INTL-02,High
ORD-01357,Logitech MX Master 3S,CUST-0110,171,35.56,6080.76,2024-02-12,Net 30,WH-EAST-02,Critical
ORD-01358,iPad Pro 12.9,CUST-0198,93,265.85,24724.05,2025-05-22,Wire Transfer,WH-NORTH-01,High
ORD-01359,Xbox Series X,CUST-0035,2,200.44,400.88,2025-07-07,Wire Transfer,WH-SOUTH-01,Medium
ORD-01360,Secretlab Titan EVO,CUST-0199,167,122.48,20454.16,2024-02-03,Cash on Delivery,WH-CENTRAL-02,Low
ORD-01361,Kindle Paperwhite,CUST-0087,82,250.29,20523.78,2025-03-15,Credit Card,WH-EAST-02,Critical
ORD-01362,Kindle Paperwhite,CUST-0063,165,41.1,6781.5,2024-02-19,Wire Transfer,WH-WEST-02,Medium
ORD-01363,iPad Pro 12.9,CUST-0299,16,99.23,1587.68,2024-07-19,Cash on Delivery,WH-NORTH-01,Medium
ORD-01364,GoPro HERO12 Black,CUST-0059,110,396.13,43574.3,2024-03-01,Purchase Order,WH-CENTRAL-02,Critical
ORD-01365,Apple Watch Series 9,CUST-0054,169,346.89,58624.41,2025-07-22,Credit Card,WH-INTL-02,Critical
ORD-01366,Keychron Q1 Pro,CUST-0281,28,289.65,8110.2,2025-10-10,Credit Card,WH-CENTRAL-01,High
ORD-01367,Kindle Paperwhite,CUST-0073,89,90.01,8010.89,2024-02-01,Credit Card,WH-WEST-02,Critical
ORD-01368,Dell XPS 15,CUST-0141,133,70.0,9310.0,2024-01-07,Credit Card,WH-INTL-01,Low
ORD-01369,Dell XPS 15,CUST-0209,66,376.1,24822.6,2024-09-16,Credit Card,WH-INTL-01,Low
ORD-01370,Xbox Series X,CUST-0132,157,254.79,40002.03,2025-12-09,Credit Card,WH-INTL-01,Medium
ORD-01371,Samsung Odyssey G9,CUST-0144,109,286.32,31208.88,2024-10-06,Cash on Delivery,WH-CENTRAL-02,Low
ORD-01372,Dell XPS 15,CUST-0171,3,299.41,898.23,2025-02-17,Cash on Delivery,WH-EAST-01,Critical
ORD-01373,Samsung Odyssey G9,CUST-0175,178,472.89,84174.42,2024-05-14,Net 30,WH-SOUTH-01,Medium
ORD-01374,Samsung Galaxy S24,CUST-0179,159,322.46,51271.14,2025-12-01,Cash on Delivery,WH-EAST-01,Critical
ORD-01375,Samsung Odyssey G9,CUST-0041,37,308.11,11400.07,2024-09-21,Purchase Order,WH-WEST-01,Low
ORD-01376,Samsung Galaxy S24,CUST-0227,159,185.95,29566.05,2024-10-24,Net 30,WH-WEST-01,High
ORD-01377,Razer DeathAdder V3,CUST-0148,173,382.94,66248.62,2024-07-14,Net 30,WH-SOUTH-01,Critical
ORD-01378,Dell XPS 15,CUST-0177,22,440.29,9686.38,2025-09-11,Wire Transfer,WH-EAST-01,Low
ORD-01379,NVIDIA RTX 4090,CUST-0206,74,252.73,18702.02,2025-02-04,Credit Card,WH-NORTH-01,High
ORD-01380,NVIDIA RTX 4090,CUST-0164,183,193.91,35485.53,2025-11-19,Cash on Delivery,WH-EAST-01,Medium
ORD-01381,Dell XPS 15,CUST-0229,100,73.44,7344.0,2025-12-03,Net 30,WH-EAST-02,Low
ORD-01382,Asus ROG Zephyrus G14,CUST-0277,100,77.18,7718.0,2025-02-03,Net 30,WH-SOUTH-01,Low
ORD-01383,LG C3 OLED TV,CUST-0139,79,302.41,23890.39,2024-07-13,Net 30,WH-INTL-01,Critical
ORD-01384,Keychron Q1 Pro,CUST-0190,167,32.53,5432.51,2025-05-09,Net 30,WH-WEST-01,Critical
ORD-01385,DJI Mini 4 Pro,CUST-0033,176,154.72,27230.72,2025-05-17,Purchase Order,WH-NORTH-01,Medium
ORD-01386,LG C3 OLED TV,CUST-0166,23,361.23,8308.29,2024-07-30,Wire Transfer,WH-CENTRAL-01,Medium
ORD-01387,Logitech MX Master 3S,CUST-0200,88,84.17,7406.96,2024-07-26,Credit Card,WH-EAST-01,High
ORD-01388,Keychron Q1 Pro,CUST-0033,159,161.36,25656.24,2025-06-19,Net 30,WH-WEST-01,Low
ORD-01389,LG C3 OLED TV,CUST-0005,15,176.34,2645.1,2025-01-05,Purchase Order,WH-WEST-02,High
ORD-01390,Asus ROG Zephyrus G14,CUST-0061,197,52.95,10431.15,2024-07-22,Cash on Delivery,WH-CENTRAL-01,High
ORD-01391,Logitech MX Master 3S,CUST-0118,5,171.4,857.0,2025-02-27,Purchase Order,WH-WEST-01,Medium
ORD-01392,Apple Watch Series 9,CUST-0064,33,365.54,12062.82,2024-06-02,Credit Card,WH-INTL-02,Low
ORD-01393,Samsung Odyssey G9,CUST-0116,149,142.73,21266.77,2024-05-30,Credit Card,WH-CENTRAL-01,Low
ORD-01394,Razer DeathAdder V3,CUST-0249,8,405.65,3245.2,2024-10-14,Cash on Delivery,WH-WEST-02,High
ORD-01395,Samsung 990 PRO NVMe,CUST-0239,51,343.65,17526.15,2025-12-12,Net 30,WH-INTL-02,Medium
ORD-01396,LG C3 OLED TV,CUST-0050,78,32.11,2504.58,2025-12-06,Credit Card,WH-SOUTH-01,Medium
ORD-01397,Echo Dot 5th Gen,CUST-0290,24,116.34,2792.16,2024-08-21,Cash on Delivery,WH-EAST-02,Low
ORD-01398,Dell XPS 15,CUST-0291,4,480.46,1921.84,2025-10-30,Net 30,WH-WEST-01,High
ORD-01399,Sony WH-1000XM5,CUST-0266,105,178.46,18738.3,2024-06-15,Cash on Delivery,WH-SOUTH-01,Medium
ORD-01400,Corsair RM850x PSU,CUST-0232,86,187.19,16098.34,2025-11-26,Purchase Order,WH-CENTRAL-02,Medium
ORD-01401,Elgato Stream Deck,CUST-0258,55,385.95,21227.25,2025-03-03,Cash on Delivery,WH-INTL-01,Medium
ORD-01402,Corsair RM850x PSU,CUST-0077,192,381.03,73157.76,2024-07-19,Purchase Order,WH-CENTRAL-01,High
ORD-01403,AMD Ryzen 9 7950X,CUST-0168,33,323.3,10668.9,2024-07-09,Credit Card,WH-EAST-02,Critical
ORD-01404,DJI Mini 4 Pro,CUST-0284,174,282.98,49238.52,2025-06-23,Credit Card,WH-CENTRAL-02,Low
ORD-01405,GoPro HERO12 Black,CUST-0284,65,174.84,11364.6,2024-09-12,Cash on Delivery,WH-WEST-01,Critical
ORD-01406,Sony WH-1000XM5,CUST-0204,2,493.64,987.28,2024-06-11,Net 30,WH-SOUTH-01,Critical
ORD-01407,LG C3 OLED TV,CUST-0277,182,31.69,5767.58,2025-01-22,Cash on Delivery,WH-NORTH-01,High
ORD-01408,NVIDIA RTX 4090,CUST-0229,181,351.19,63565.39,2024-11-24,Credit Card,WH-WEST-01,Low
ORD-01409,Kindle Paperwhite,CUST-0111,121,163.57,19791.97,2025-10-02,Net 30,WH-INTL-01,High
ORD-01410,AirPods Pro Gen 2,CUST-0070,49,60.33,2956.17,2025-09-10,Net 30,WH-WEST-01,Low
ORD-01411,Logitech MX Master 3S,CUST-0152,168,26.89,4517.52,2025-11-03,Credit Card,WH-CENTRAL-01,High
ORD-01412,Xbox Series X,CUST-0008,1,321.43,321.43,2024-08-13,Net 30,WH-EAST-02,High
ORD-01413,Dell XPS 15,CUST-0196,92,79.74,7336.08,2024-10-20,Purchase Order,WH-CENTRAL-02,Critical
ORD-01414,AMD Ryzen 9 7950X,CUST-0036,70,466.47,32652.9,2024-11-15,Cash on Delivery,WH-INTL-02,Critical
ORD-01415,iPad Pro 12.9,CUST-0117,32,344.93,11037.76,2024-04-09,Wire Transfer,WH-WEST-02,High
ORD-01416,Sony PlayStation 5,CUST-0240,116,90.67,10517.72,2025-08-17,Credit Card,WH-EAST-02,Low
ORD-01417,Samsung 990 PRO NVMe,CUST-0155,192,110.95,21302.4,2024-02-16,Wire Transfer,WH-CENTRAL-01,High
ORD-01418,Asus ROG Zephyrus G14,CUST-0278,154,253.2,38992.8,2025-09-06,Purchase Order,WH-INTL-01,Critical
ORD-01419,NVIDIA RTX 4090,CUST-0260,18,369.49,6650.82,2025-10-03,Credit Card,WH-NORTH-01,Critical
ORD-01420,Dell XPS 15,CUST-0067,182,498.03,90641.46,2024-02-24,Credit Card,WH-CENTRAL-02,Medium
ORD-01421,Sony WH-1000XM5,CUST-0224,156,135.01,21061.56,2025-05-26,Wire Transfer,WH-INTL-01,Medium
ORD-01422,Secretlab Titan EVO,CUST-0108,74,295.85,21892.9,2025-05-17,Wire Transfer,WH-EAST-02,Medium
ORD-01423,Echo Dot 5th Gen,CUST-0165,48,122.26,5868.48,2024-06-20,Purchase Order,WH-INTL-01,Low
ORD-01424,AMD Ryzen 9 7950X,CUST-0061,4,152.02,608.08,2025-03-25,Purchase Order,WH-INTL-01,Medium
ORD-01425,Sony WH-1000XM5,CUST-0242,143,237.03,33895.29,2025-02-09,Net 30,WH-CENTRAL-01,Low
ORD-01426,Keychron Q1 Pro,CUST-0211,5,118.38,591.9,2025-04-15,Purchase Order,WH-SOUTH-01,Low
ORD-01427,Keychron Q1 Pro,CUST-0072,173,483.82,83700.86,2024-01-04,Wire Transfer,WH-INTL-01,Medium
ORD-01428,Samsung 990 PRO NVMe,CUST-0276,47,395.85,18604.95,2024-05-03,Wire Transfer,WH-EAST-02,Medium
ORD-01429,Razer DeathAdder V3,CUST-0085,107,433.95,46432.65,2025-05-30,Net 30,WH-INTL-01,High
ORD-01430,Apple Watch Series 9,CUST-0111,35,219.06,7667.1,2025-03-26,Cash on Delivery,WH-WEST-02,Medium
ORD-01431,iPad Pro 12.9,CUST-0221,77,363.74,28007.98,2024-01-12,Cash on Delivery,WH-WEST-01,Low
ORD-01432,Keychron Q1 Pro,CUST-0017,103,333.47,34347.41,2025-02-15,Purchase Order,WH-INTL-01,High
ORD-01433,Samsung Odyssey G9,CUST-0136,25,99.03,2475.75,2024-08-25,Wire Transfer,WH-CENTRAL-02,High
ORD-01434,NVIDIA RTX 4090,CUST-0159,144,54.87,7901.28,2025-08-15,Net 30,WH-CENTRAL-02,Low
ORD-01435,NZXT Kraken Elite,CUST-0200,67,98.84,6622.28,2024-06-06,Wire Transfer,WH-NORTH-01,Low
ORD-01436,Elgato Stream Deck,CUST-0287,194,356.69,69197.86,2025-04-30,Wire Transfer,WH-SOUTH-01,High
ORD-01437,Apple Watch Series 9,CUST-0211,136,56.48,7681.28,2025-10-02,Purchase Order,WH-INTL-02,High
ORD-01438,Razer DeathAdder V3,CUST-0191,189,492.59,93099.51,2025-01-05,Cash on Delivery,WH-CENTRAL-01,Medium
ORD-01439,Bose QuietComfort Ultra,CUST-0102,160,130.9,20944.0,2024-03-16,Credit Card,WH-WEST-02,Critical
ORD-01440,Bose QuietComfort Ultra,CUST-0255,177,203.0,35931.0,2024-07-17,Wire Transfer,WH-NORTH-01,Critical
ORD-01441,Corsair RM850x PSU,CUST-0250,110,264.64,29110.4,2025-04-17,Purchase Order,WH-INTL-02,Medium
ORD-01442,AMD Ryzen 9 7950X,CUST-0159,144,218.32,31438.08,2025-01-04,Credit Card,WH-NORTH-01,High
ORD-01443,GoPro HERO12 Black,CUST-0285,19,296.56,5634.64,2025-09-01,Credit Card,WH-INTL-01,High
ORD-01444,MacBook Pro 14,CUST-0067,111,395.45,43894.95,2024-07-02,Wire Transfer,WH-WEST-02,Low
ORD-01445,Xbox Series X,CUST-0187,126,426.27,53710.02,2025-11-26,Credit Card,WH-EAST-01,Low
ORD-01446,Xbox Series X,CUST-0172,21,119.73,2514.33,2024-03-17,Purchase Order,WH-INTL-01,Low
ORD-01447,AMD Ryzen 9 7950X,CUST-0212,73,99.88,7291.24,2024-11-11,Purchase Order,WH-NORTH-01,Medium
ORD-01448,Echo Dot 5th Gen,CUST-0007,67,496.48,33264.16,2024-03-17,Credit Card,WH-EAST-01,Critical
ORD-01449,Samsung Galaxy S24,CUST-0129,99,390.9,38699.1,2024-04-09,Net 30,WH-INTL-02,Low
ORD-01450,Apple iPhone 15,CUST-0293,161,490.58,78983.38,2024-11-15,Credit Card,WH-CENTRAL-02,Critical
ORD-01451,NZXT Kraken Elite,CUST-0196,136,334.13,45441.68,2024-08-17,Net 30,WH-INTL-02,Critical
ORD-01452,Sony WH-1000XM5,CUST-0093,171,123.27,21079.17,2025-04-17,Credit Card,WH-INTL-02,Critical
ORD-01453,AirPods Pro Gen 2,CUST-0100,12,402.47,4829.64,2024-05-01,Net 30,WH-WEST-01,Critical
ORD-01454,Secretlab Titan EVO,CUST-0187,58,340.57,19753.06,2024-11-08,Cash on Delivery,WH-SOUTH-01,Critical
ORD-01455,Echo Dot 5th Gen,CUST-0241,69,456.47,31496.43,2024-06-11,Credit Card,WH-CENTRAL-02,High
ORD-01456,DJI Mini 4 Pro,CUST-0251,114,312.85,35664.9,2025-11-29,Net 30,WH-EAST-01,Low
ORD-01457,Apple iPhone 15,CUST-0050,175,174.46,30530.5,2024-04-28,Net 30,WH-NORTH-01,Medium
ORD-01458,MacBook Pro 14,CUST-0212,47,367.78,17285.66,2025-10-02,Credit Card,WH-INTL-02,Critical
ORD-01459,Razer DeathAdder V3,CUST-0275,88,209.09,18399.92,2025-06-04,Cash on Delivery,WH-SOUTH-01,Low
ORD-01460,Apple iPhone 15,CUST-0243,194,266.64,51728.16,2024-02-05,Wire Transfer,WH-CENTRAL-02,Critical
ORD-01461,AMD Ryzen 9 7950X,CUST-0100,152,153.74,23368.48,2025-05-05,Net 30,WH-CENTRAL-01,High
ORD-01462,AMD Ryzen 9 7950X,CUST-0077,14,92.43,1294.02,2025-05-23,Net 30,WH-SOUTH-01,Critical
ORD-01463,AirPods Pro Gen 2,CUST-0180,109,443.66,48358.94,2025-11-04,Cash on Delivery,WH-SOUTH-01,High
ORD-01464,Asus ROG Zephyrus G14,CUST-0199,133,227.78,30294.74,2024-12-08,Net 30,WH-INTL-02,High
ORD-01465,Sony WH-1000XM5,CUST-0041,163,139.89,22802.07,2025-08-20,Purchase Order,WH-CENTRAL-02,Medium
ORD-01466,MacBook Pro 14,CUST-0164,114,454.49,51811.86,2024-10-08,Credit Card,WH-WEST-01,High
ORD-01467,Sony WH-1000XM5,CUST-0254,199,188.63,37537.37,2024-01-25,Wire Transfer,WH-INTL-02,Low
ORD-01468,Logitech MX Master 3S,CUST-0269,186,143.72,26731.92,2025-07-26,Cash on Delivery,WH-SOUTH-01,High
ORD-01469,Google Pixel 8 Pro,CUST-0014,165,315.63,52078.95,2024-08-20,Wire Transfer,WH-NORTH-01,High
ORD-01470,Secretlab Titan EVO,CUST-0247,142,434.78,61738.76,2024-10-13,Cash on Delivery,WH-EAST-01,High
ORD-01471,Asus ROG Zephyrus G14,CUST-0274,137,115.8,15864.6,2024-08-23,Purchase Order,WH-SOUTH-01,Medium
ORD-01472,GoPro HERO12 Black,CUST-0209,185,307.51,56889.35,2024-07-10,Cash on Delivery,WH-SOUTH-01,High
ORD-01473,Samsung Odyssey G9,CUST-0015,11,351.35,3864.85,2025-06-21,Net 30,WH-WEST-02,Critical
ORD-01474,Nintendo Switch OLED,CUST-0141,15,484.12,7261.8,2024-08-02,Credit Card,WH-CENTRAL-02,Low
ORD-01475,Apple Watch Series 9,CUST-0132,56,96.57,5407.92,2025-01-30,Credit Card,WH-CENTRAL-02,Low
ORD-01476,Sony PlayStation 5,CUST-0185,189,440.95,83339.55,2024-02-16,Cash on Delivery,WH-WEST-02,Critical
ORD-01477,AMD Ryzen 9 7950X,CUST-0150,149,221.62,33021.38,2025-10-08,Net 30,WH-NORTH-01,High
ORD-01478,Dell XPS 15,CUST-0202,110,140.57,15462.7,2025-10-25,Net 30,WH-EAST-01,Medium
ORD-01479,AMD Ryzen 9 7950X,CUST-0293,35,452.68,15843.8,2024-08-11,Cash on Delivery,WH-NORTH-01,High
ORD-01480,Dell XPS 15,CUST-0028,86,301.37,25917.82,2024-04-24,Cash on Delivery,WH-CENTRAL-01,Low
ORD-01481,Samsung 990 PRO NVMe,CUST-0251,23,20.36,468.28,2024-02-24,Net 30,WH-EAST-01,Critical
ORD-01482,Echo Dot 5th Gen,CUST-0168,29,344.21,9982.09,2025-06-30,Credit Card,WH-SOUTH-01,High
ORD-01483,Sony WH-1000XM5,CUST-0244,68,300.03,20402.04,2025-06-14,Cash on Delivery,WH-NORTH-01,Medium
ORD-01484,MacBook Pro 14,CUST-0012,51,497.96,25395.96,2025-06-14,Net 30,WH-EAST-02,High
ORD-01485,Sony WH-1000XM5,CUST-0191,56,445.83,24966.48,2024-09-14,Purchase Order,WH-NORTH-01,Medium
ORD-01486,Samsung Galaxy S24,CUST-0177,6,473.46,2840.76,2024-12-15,Wire Transfer,WH-SOUTH-01,Low
ORD-01487,Asus ROG Zephyrus G14,CUST-0207,195,239.0,46605.0,2024-07-09,Cash on Delivery,WH-NORTH-01,High
ORD-01488,Corsair RM850x PSU,CUST-0044,194,240.52,46660.88,2025-03-19,Cash on Delivery,WH-EAST-02,Medium
ORD-01489,Asus ROG Zephyrus G14,CUST-0205,47,127.19,5977.93,2025-09-06,Credit Card,WH-WEST-02,Low
ORD-01490,Samsung Odyssey G9,CUST-0187,49,251.07,12302.43,2024-05-10,Cash on Delivery,WH-INTL-02,High
ORD-01491,AMD Ryzen 9 7950X,CUST-0128,27,352.94,9529.38,2025-11-19,Net 30,WH-SOUTH-01,Critical
ORD-01492,NVIDIA RTX 4090,CUST-0006,86,459.17,39488.62,2024-01-10,Net 30,WH-INTL-02,Low
ORD-01493,Keychron Q1 Pro,CUST-0187,161,403.3,64931.3,2024-02-15,Credit Card,WH-EAST-01,Critical
ORD-01494,Sony WH-1000XM5,CUST-0271,11,253.02,2783.22,2024-09-30,Wire Transfer,WH-INTL-01,High
ORD-01495,NVIDIA RTX 4090,CUST-0101,136,368.07,50057.52,2025-03-27,Credit Card,WH-WEST-02,High
ORD-01496,AMD Ryzen 9 7950X,CUST-0222,197,182.12,35877.64,2025-06-13,Purchase Order,WH-CENTRAL-01,Low
ORD-01497,Corsair RM850x PSU,CUST-0095,68,313.89,21344.52,2024-10-25,Cash on Delivery,WH-EAST-01,Low
ORD-01498,Razer DeathAdder V3,CUST-0260,31,434.77,13477.87,2024-07-12,Wire Transfer,WH-SOUTH-01,High
ORD-01499,Sony PlayStation 5,CUST-0253,190,474.63,90179.7,2024-09-08,Cash on Delivery,WH-CENTRAL-02,High
ORD-01500,Razer DeathAdder V3,CUST-0288,69,445.49,30738.81,2024-09-24,Cash on Delivery,WH-CENTRAL-02,Medium
